tempo [s];Z [m];w [m/s];arquivo_origem
153.186;0.328769;0.003132155;x0.37.csv
153.219;0.329118;0.028016835;x0.37.csv
153.252;0.330778;0.046083333;x0.37.csv
153.285;0.333382;0.024047138;x0.37.csv
153.318;0.3327;-0.00828367;x0.37.csv
153.351;0.333067;-0.042711279;x0.37.csv
153.384;0.328192;-0.031234848;x0.37.csv
153.417;0.32987;0.013916667;x0.37.csv
153.45;0.331145;0.010005051;x0.37.csv
153.483;0.329713;0.023829966;x0.37.csv
153.516;0.332718;0.030472222;x0.37.csv
153.549;0.332788;0.010113636;x0.37.csv
153.582;0.333591;-0.021136364;x0.37.csv
153.615;0.331058;-0.045794613;x0.37.csv
153.648;0.331268;-0.077054714;x0.37.csv
153.681;0.324523;-0.062218013;x0.37.csv
153.714;0.324016;0.033905724;x0.37.csv
153.747;0.328787;0.079352694;x0.37.csv
153.78;0.331757;0.055711279;x0.37.csv
153.813;0.331495;0.045045455;x0.37.csv
153.846;0.334954;0.024619529;x0.37.csv
153.879;0.333522;-0.004076599;x0.37.csv
153.912;0.334552;-0.028037879;x0.37.csv
153.945;0.331407;-0.041809764;x0.37.csv
153.978;0.330796;-0.028469697;x0.37.csv
154.011;0.329695;-0.016440236;x0.37.csv
154.044;0.330569;-0.020206229;x0.37.csv
154.077;0.327057;0.005099327;x0.37.csv
154.11;0.330114;0.044535354;x0.37.csv
154.143;0.33319;0.00676936;x0.37.csv
154.176;0.330464;-0.025767677;x0.37.csv
154.209;0.327721;0.030250842;x0.37.csv
154.242;0.333469;0.064107744;x0.37.csv
154.275;0.335601;0.006189394;x0.37.csv
154.308;0.331774;-0.008341751;x0.37.csv
154.341;0.3345;-0.011473064;x0.37.csv
154.374;0.332735;-0.050051347;x0.37.csv
154.407;0.329922;-0.051579125;x0.37.csv
154.44;0.328227;-0.023469697;x0.37.csv
154.473;0.327983;0.017032828;x0.37.csv
154.506;0.330621;0.022218855;x0.37.csv
154.539;0.330411;0.001103535;x0.37.csv
154.572;0.329957;-0.000978956;x0.37.csv
154.605;0.329276;0.018948653;x0.37.csv
154.638;0.331635;0.02726431;x0.37.csv
154.671;0.333993;-0.033492424;x0.37.csv
154.704;0.327284;-0.041489899;x0.37.csv
154.737;0.328367;0.02637037;x0.37.csv
154.77;0.332054;0.022531145;x0.37.csv
154.803;0.329363;0.026292929;x0.37.csv
154.836;0.333923;0.020061448;x0.37.csv
154.869;0.331879;-0.013510101;x0.37.csv
154.902;0.331163;-0.000259259;x0.37.csv
154.935;0.332229;0.006574074;x0.37.csv
154.968;0.332246;-0.002720539;x0.37.csv
155.001;0.330936;0.011871212;x0.37.csv
155.034;0.334815;-0.018227273;x0.37.csv
155.067;0.329328;-0.026494108;x0.37.csv
155.1;0.330848;0.015841751;x0.37.csv
155.133;0.329241;0.079292088;x0.37.csv
155.166;0.341559;0.00529798;x0.37.csv
155.199;0.330307;-0.08984596;x0.37.csv
155.232;0.329678;-0.03268266;x0.37.csv
155.265;0.329538;0.000273569;x0.37.csv
155.298;0.330149;0.02612037;x0.37.csv
155.331;0.331565;0.031387205;x0.37.csv
155.364;0.333871;-0.006239899;x0.37.csv
155.397;0.330516;-0.027488215;x0.37.csv
155.43;0.330534;-0.007487374;x0.37.csv
155.463;0.330411;0.010927609;x0.37.csv
155.496;0.330988;0.031922559;x0.37.csv
155.529;0.332264;0.053009259;x0.37.csv
155.562;0.337523;-0.003664141;x0.37.csv
155.595;0.330796;-0.031800505;x0.37.csv
155.628;0.333539;-0.008575758;x0.37.csv
155.661;0.331617;-0.013380471;x0.37.csv
155.694;0.331006;0.025606061;x0.37.csv
155.727;0.334238;0.033748316;x0.37.csv
155.76;0.334098;0.018616162;x0.37.csv
155.793;0.33595;-0.011368687;x0.37.csv
155.826;0.332805;-0.027835859;x0.37.csv
155.859;0.332928;-0.009558923;x0.37.csv
155.892;0.333067;-0.010015993;x0.37.csv
155.925;0.33146;0.00916835;x0.37.csv
155.958;0.333854;0.019989899;x0.37.csv
155.991;0.334116;-0.002604377;x0.37.csv
156.024;0.33305;-0.011031145;x0.37.csv
156.057;0.332823;-0.008676768;x0.37.csv
156.09;0.33312;-0.016604377;x0.37.csv
156.123;0.332194;-0.028694444;x0.37.csv
156.156;0.328682;0.018324074;x0.37.csv
156.189;0.333155;0.06638468;x0.37.csv
156.222;0.337907;-0.007578283;x0.37.csv
156.255;0.331582;-0.05829798;x0.37.csv
156.288;0.330796;-0.027292088;x0.37.csv
156.321;0.331006;-0.013589226;x0.37.csv
156.354;0.32987;0.00298064;x0.37.csv
156.387;0.330027;0.040175926;x0.37.csv
156.42;0.334762;0.018247475;x0.37.csv
156.453;0.332036;-0.020548822;x0.37.csv
156.486;0.331407;-0.010116162;x0.37.csv
156.519;0.329992;0.035714646;x0.37.csv
156.552;0.335758;0.033244949;x0.37.csv
156.585;0.333417;-0.005391414;x0.37.csv
156.618;0.333889;-0.010808081;x0.37.csv
156.651;0.33326;-0.026449495;x0.37.csv
156.684;0.332019;-0.034851852;x0.37.csv
156.717;0.329782;-0.015241582;x0.37.csv
156.75;0.332071;-0.017675084;x0.37.csv
156.783;0.328769;-0.019760101;x0.37.csv
156.816;0.328787;0.025031987;x0.37.csv
156.849;0.331075;0.050477273;x0.37.csv
156.882;0.334221;0.024079125;x0.37.csv
156.915;0.332316;-0.000148148;x0.37.csv
156.948;0.332491;0.017603535;x0.37.csv
156.981;0.335094;-0.004707071;x0.37.csv
157.014;0.332124;-0.028016835;x0.37.csv
157.047;0.333277;-0.050079125;x0.37.csv
157.08;0.329049;-0.064850168;x0.37.csv
157.113;0.325711;0.005390572;x0.37.csv
157.146;0.328821;0.08698064;x0.37.csv
157.179;0.336055;0.04534596;x0.37.csv
157.212;0.332246;-0.019340909;x0.37.csv
157.245;0.333923;-0.060268519;x0.37.csv
157.278;0.327459;-0.068522727;x0.37.csv
157.311;0.326008;0.020364478;x0.37.csv
157.344;0.330446;0.065316498;x0.37.csv
157.377;0.331285;0.07806734;x0.37.csv
157.41;0.33747;0.030987374;x0.37.csv
157.443;0.333993;-0.032635522;x0.37.csv
157.476;0.333032;-0.033339226;x0.37.csv
157.509;0.330691;-0.002734007;x0.37.csv
157.542;0.333399;0.014899832;x0.37.csv
157.575;0.333609;-0.018354377;x0.37.csv
157.608;0.332071;-0.046575758;x0.37.csv
157.641;0.328315;-0.017908249;x0.37.csv
157.674;0.330307;0.027369529;x0.37.csv
157.707;0.332281;0.021367003;x0.37.csv
157.74;0.331984;0.000910774;x0.37.csv
157.773;0.330691;0.016119529;x0.37.csv
157.806;0.335234;-0.014708754;x0.37.csv
157.839;0.328926;-0.023486532;x0.37.csv
157.872;0.330272;0.048138889;x0.37.csv
157.905;0.335828;0.027188552;x0.37.csv
157.938;0.333329;-0.024874579;x0.37.csv
157.971;0.331477;-0.01463468;x0.37.csv
158.004;0.332368;-0.000468013;x0.37.csv
158.037;0.332246;-0.003981481;x0.37.csv
158.07;0.332281;-0.011777778;x0.37.csv
158.103;0.331495;-0.018826599;x0.37.csv
158.136;0.329328;0.018175926;x0.37.csv
158.169;0.333364;0.035861953;x0.37.csv
158.202;0.333225;0.011006734;x0.37.csv
158.235;0.334186;-0.016727273;x0.37.csv
158.268;0.331739;-0.032521044;x0.37.csv
158.301;0.32994;0.004117845;x0.37.csv
158.334;0.333102;0.011574074;x0.37.csv
158.367;0.333312;-0.044429293;x0.37.csv
158.4;0.328472;-0.055224747;x0.37.csv
158.433;0.327389;-0.005484848;x0.37.csv
158.466;0.32828;0.043986532;x0.37.csv
158.499;0.332106;0.041298822;x0.37.csv
158.532;0.331932;0.005867003;x0.37.csv
158.565;0.332735;-0.035713805;x0.37.csv
158.598;0.328629;-0.0459133;x0.37.csv
158.631;0.327651;0.002710438;x0.37.csv
158.664;0.328944;0.045946128;x0.37.csv
158.697;0.332281;0.04303367;x0.37.csv
158.73;0.333679;-0.012810606;x0.37.csv
158.763;0.330499;-0.044274411;x0.37.csv
158.796;0.328594;-0.017594276;x0.37.csv
158.829;0.32952;0.009401515;x0.37.csv
158.862;0.330394;0.007361953;x0.37.csv
158.895;0.330045;0.001343434;x0.37.csv
158.928;0.33001;0.007515152;x0.37.csv
158.961;0.330272;0.021073232;x0.37.csv
158.994;0.33139;0.030738215;x0.37.csv
159.027;0.333417;0.010400673;x0.37.csv
159.06;0.332893;-0.030767677;x0.37.csv
159.093;0.329608;-0.027798822;x0.37.csv
159.126;0.330831;-0.017281987;x0.37.csv
159.159;0.329678;-0.032536195;x0.37.csv
159.192;0.32814;-0.032376263;x0.37.csv
159.225;0.326515;-0.006489057;x0.37.csv
159.258;0.327738;0.017852694;x0.37.csv
159.291;0.328891;0.011340909;x0.37.csv
159.324;0.329101;-0.010659933;x0.37.csv
159.357;0.32662;0.005823232;x0.37.csv
159.39;0.329031;0.032647306;x0.37.csv
159.423;0.330411;0.017900673;x0.37.csv
159.456;0.330726;-0.008657407;x0.37.csv
159.489;0.328682;-0.006737374;x0.37.csv
159.522;0.328926;0.030295455;x0.37.csv
159.555;0.332211;0.030052189;x0.37.csv
159.588;0.331827;0.004344276;x0.37.csv
159.621;0.331338;0.003779461;x0.37.csv
159.654;0.332351;-0.001371212;x0.37.csv
159.687;0.331425;-0.004252525;x0.37.csv
159.72;0.331058;0.009248316;x0.37.csv
159.753;0.332106;0.019122054;x0.37.csv
159.786;0.336108;-0.058521044;x0.37.csv
159.819;0.324925;-0.051585859;x0.37.csv
159.852;0.329118;0.047726431;x0.37.csv
159.885;0.332351;0.040361953;x0.37.csv
159.918;0.331949;0.025978114;x0.37.csv
159.951;0.334448;-0.007923401;x0.37.csv
159.984;0.33001;0.000262626;x0.37.csv
160.017;0.334238;0.012734007;x0.37.csv
160.05;0.331495;0.008247475;x0.37.csv
160.083;0.335915;-0.022885522;x0.37.csv
160.116;0.329311;-0.042357744;x0.37.csv
160.149;0.33125;-0.009578283;x0.37.csv
160.182;0.331442;-0.040531145;x0.37.csv
160.215;0.326061;-0.004657407;x0.37.csv
160.248;0.330499;0.040095118;x0.37.csv
160.281;0.330901;0.029473906;x0.37.csv
160.314;0.333312;-0.005353535;x0.37.csv
160.347;0.329713;-0.022431818;x0.37.csv
160.38;0.330184;0.004912458;x0.37.csv
160.413;0.331338;0.00338468;x0.37.csv
160.446;0.330691;-0.005750842;x0.37.csv
160.479;0.329975;0.006780303;x0.37.csv
160.512;0.331984;-0.001691919;x0.37.csv
160.545;0.329748;-0.007829125;x0.37.csv
160.578;0.331372;-0.008491582;x0.37.csv
160.611;0.329328;-0.016573232;x0.37.csv
160.644;0.328839;0.015943603;x0.37.csv
160.677;0.333102;-0.018147306;x0.37.csv
160.71;0.32503;0.016197811;x0.37.csv
160.743;0.333749;0.055861953;x0.37.csv
160.776;0.330831;0.038962121;x0.37.csv
160.809;0.336772;0.006484007;x0.37.csv
160.842;0.331984;-0.047553872;x0.37.csv
160.875;0.33132;-0.032503367;x0.37.csv
160.908;0.329643;-0.008164983;x0.37.csv
160.941;0.329887;0.040281987;x0.37.csv
160.974;0.333941;0.037740741;x0.37.csv
161.007;0.334098;-0.012012626;x0.37.csv
161.04;0.332823;-0.052074916;x0.37.csv
161.073;0.328717;-0.037490741;x0.37.csv
161.106;0.328944;0.019260943;x0.37.csv
161.139;0.331442;0.037546296;x0.37.csv
161.172;0.332281;0.025552189;x0.37.csv
161.205;0.334081;-0.016585859;x0.37.csv
161.238;0.331303;-0.057861111;x0.37.csv
161.271;0.328245;-0.041613636;x0.37.csv
161.304;0.327633;0.000131313;x0.37.csv
161.337;0.329171;0.019653199;x0.37.csv
161.37;0.330604;-0.002781145;x0.37.csv
161.403;0.328;-0.003765993;x0.37.csv
161.436;0.328647;0.035974747;x0.37.csv
161.469;0.332438;0.025196128;x0.37.csv
161.502;0.330971;-4.0404e-05;x0.37.csv
161.535;0.330866;0.012042929;x0.37.csv
161.568;0.331023;0.040766835;x0.37.csv
161.601;0.334972;0.030660774;x0.37.csv
161.634;0.334884;-0.021592593;x0.37.csv
161.667;0.332176;-0.04011532;x0.37.csv
161.7;0.328717;0.027420875;x0.37.csv
161.733;0.337296;0.016281987;x0.37.csv
161.766;0.331897;-0.047964646;x0.37.csv
161.799;0.330429;-0.023802189;x0.37.csv
161.832;0.330848;-0.011809764;x0.37.csv
161.865;0.330604;-0.010559764;x0.37.csv
161.898;0.329957;-0.012003367;x0.37.csv
161.931;0.327511;0.04094697;x0.37.csv
161.964;0.336125;0.00714899;x0.37.csv
161.997;0.328175;-0.031927609;x0.37.csv
162.03;0.331268;-0.001310606;x0.37.csv
162.063;0.329188;0.004237374;x0.37.csv
162.096;0.330709;0.032052189;x0.37.csv
162.129;0.333085;0.007970539;x0.37.csv
162.162;0.33146;-0.021179293;x0.37.csv
162.195;0.330604;-0.022740741;x0.37.csv
162.228;0.32973;-0.013063973;x0.37.csv
162.261;0.329293;0.01501936;x0.37.csv
162.294;0.330639;0.042670034;x0.37.csv
162.327;0.331827;0.067181818;x0.37.csv
162.36;0.337453;0.025307239;x0.37.csv
162.393;0.335321;-0.061743266;x0.37.csv
162.426;0.330132;-0.064108586;x0.37.csv
162.459;0.329433;-0.017619529;x0.37.csv
162.492;0.330359;0.00014899;x0.37.csv
162.525;0.32994;0.001720539;x0.37.csv
162.558;0.330621;-0.00472138;x0.37.csv
162.591;0.329468;-0.006981481;x0.37.csv
162.624;0.329713;0.002002525;x0.37.csv
162.657;0.33001;0.000494949;x0.37.csv
162.69;0.330027;-0.004052189;x0.37.csv
162.723;0.329223;0.004409091;x0.37.csv
162.756;0.329118;0.04337963;x0.37.csv
162.789;0.333522;0.0445;x0.37.csv
162.822;0.332596;0.027462121;x0.37.csv
162.855;0.335147;0.009309764;x0.37.csv
162.888;0.333819;-0.021018519;x0.37.csv
162.921;0.33312;-0.033341751;x0.37.csv
162.954;0.330377;-0.013457912;x0.37.csv
162.987;0.333452;-0.020107744;x0.37.csv
163.02;0.329049;-0.025494108;x0.37.csv
163.053;0.330481;-0.000738215;x0.37.csv
163.086;0.3298;0.002709596;x0.37.csv
163.119;0.331303;-0.005195286;x0.37.csv
163.152;0.329188;-0.010609428;x0.37.csv
163.185;0.328856;0.026684343;x0.37.csv
163.218;0.33326;0.005560606;x0.37.csv
163.251;0.32952;-0.022048822;x0.37.csv
163.284;0.330202;-0.01031229;x0.37.csv
163.317;0.328891;0.002156566;x0.37.csv
163.35;0.330411;0.014736532;x0.37.csv
163.383;0.330813;0.000253367;x0.37.csv
163.416;0.330062;-0.008043771;x0.37.csv
163.449;0.330149;-0.011161616;x0.37.csv
163.482;0.32987;-0.023282828;x0.37.csv
163.515;0.326934;0.009027778;x0.37.csv
163.548;0.330516;0.036537037;x0.37.csv
163.581;0.330726;0.025462963;x0.37.csv
163.614;0.333242;-0.014100168;x0.37.csv
163.647;0.329311;-0.041207071;x0.37.csv
163.68;0.328455;-0.013446128;x0.37.csv
163.713;0.329101;0.003802189;x0.37.csv
163.746;0.32952;0.006617003;x0.37.csv
163.779;0.327808;0.045994108;x0.37.csv
163.812;0.332683;0.074128788;x0.37.csv
163.845;0.336125;0.013872896;x0.37.csv
163.878;0.333557;-0.048548822;x0.37.csv
163.911;0.330202;-0.040053872;x0.37.csv
163.944;0.330953;-0.022551347;x0.37.csv
163.977;0.328629;0.003103535;x0.37.csv
164.01;0.331023;0.026755892;x0.37.csv
164.043;0.331093;0.028665825;x0.37.csv
164.076;0.333941;0.000674242;x0.37.csv
164.109;0.330848;-0.024825758;x0.37.csv
164.142;0.332089;-0.04063468;x0.37.csv
164.175;0.328437;-0.055180135;x0.37.csv
164.208;0.326166;-0.005175084;x0.37.csv
164.241;0.327843;0.047521886;x0.37.csv
164.274;0.330709;0.062376263;x0.37.csv
164.307;0.334186;0.013773569;x0.37.csv
164.34;0.330411;-0.005048822;x0.37.csv
164.373;0.332718;0.002559764;x0.37.csv
164.406;0.330586;0.010972222;x0.37.csv
164.439;0.335426;-0.027938552;x0.37.csv
164.472;0.328455;-0.057708754;x0.37.csv
164.505;0.328717;-0.012343434;x0.37.csv
164.538;0.328402;0.014380471;x0.37.csv
164.571;0.331093;0.008469697;x0.37.csv
164.604;0.329398;-0.008563973;x0.37.csv
164.637;0.328297;0.024882155;x0.37.csv
164.67;0.330813;0.060095118;x0.37.csv
164.703;0.336474;-0.008258418;x0.37.csv
164.736;0.329084;-0.04702862;x0.37.csv
164.769;0.329835;0.002912458;x0.37.csv
164.802;0.330534;0.025753367;x0.37.csv
164.835;0.333015;0.012944444;x0.37.csv
164.868;0.3316;-0.013411616;x0.37.csv
164.901;0.330901;-0.006868687;x0.37.csv
164.934;0.33167;-0.010035354;x0.37.csv
164.967;0.32952;0.005441077;x0.37.csv
165.0;0.332229;0.013536195;x0.37.csv
165.033;0.331635;-0.007295455;x0.37.csv
165.066;0.330831;-0.006900673;x0.37.csv
165.099;0.330464;0.009867003;x0.37.csv
165.132;0.332753;0.000893939;x0.37.csv
165.165;0.330289;-0.004267677;x0.37.csv
165.198;0.330691;0.032106061;x0.37.csv
165.231;0.334692;0.012268519;x0.37.csv
165.264;0.331635;-0.012900673;x0.37.csv
165.297;0.332333;-0.001358586;x0.37.csv
165.33;0.3327;-0.012484007;x0.37.csv
165.363;0.330167;0.009296296;x0.37.csv
165.396;0.333067;0.031297138;x0.37.csv
165.429;0.335059;-0.014468013;x0.37.csv
165.462;0.331198;-0.039340909;x0.37.csv
165.495;0.329992;-0.000734007;x0.37.csv
165.528;0.332858;0.000529461;x0.37.csv
165.561;0.32966;0.009029461;x0.37.csv
165.594;0.333452;0.009720539;x0.37.csv
165.627;0.331914;-0.028507576;x0.37.csv
165.66;0.330813;-0.04112037;x0.37.csv
165.693;0.327389;-0.008411616;x0.37.csv
165.726;0.329555;0.042314815;x0.37.csv
165.759;0.333225;0.013088384;x0.37.csv
165.792;0.330848;-0.027788721;x0.37.csv
165.825;0.329555;-0.022827441;x0.37.csv
165.858;0.328227;0.015152357;x0.37.csv
165.891;0.33139;0.033523569;x0.37.csv
165.924;0.33153;0.018602694;x0.37.csv
165.957;0.332665;-0.00089899;x0.37.csv
165.99;0.331617;-0.020468013;x0.37.csv
166.023;0.33001;-0.005618687;x0.37.csv
166.056;0.330516;0.028723064;x0.37.csv
166.089;0.334011;0.010827441;x0.37.csv
166.122;0.330726;0.002502525;x0.37.csv
166.155;0.333452;0.009680135;x0.37.csv
166.188;0.332264;-0.006386364;x0.37.csv
166.221;0.33277;-0.013972222;x0.37.csv
166.254;0.331897;-0.033587542;x0.37.csv
166.287;0.329049;-0.014148148;x0.37.csv
166.32;0.330639;0.012689394;x0.37.csv
166.353;0.331914;-0.008972222;x0.37.csv
166.386;0.329346;-0.013072391;x0.37.csv
166.419;0.329713;0.0130867;x0.37.csv
166.452;0.330883;0.02431229;x0.37.csv
166.485;0.332596;0.007402357;x0.37.csv
166.518;0.330307;0.01313468;x0.37.csv
166.551;0.331967;0.053077441;x0.37.csv
166.584;0.336562;0.021689394;x0.37.csv
166.617;0.333941;-0.024534512;x0.37.csv
166.65;0.333609;-0.039755051;x0.37.csv
166.683;0.330691;-0.033633838;x0.37.csv
166.716;0.331565;-0.023074916;x0.37.csv
166.749;0.328979;-0.006594276;x0.37.csv
166.782;0.329887;0.037279461;x0.37.csv
166.815;0.333102;0.032506734;x0.37.csv
166.848;0.333644;-0.014643098;x0.37.csv
166.881;0.331635;-0.049314815;x0.37.csv
166.914;0.328402;-0.028049663;x0.37.csv
166.947;0.329241;0.011367845;x0.37.csv
166.98;0.330062;0.029234848;x0.37.csv
167.013;0.332071;0.019914983;x0.37.csv
167.046;0.330901;0.017222222;x0.37.csv
167.079;0.333399;0.009276936;x0.37.csv
167.112;0.332036;-0.012908249;x0.37.csv
167.145;0.331827;-0.016185185;x0.37.csv
167.178;0.3316;-0.029647306;x0.37.csv
167.211;0.328787;-0.013651515;x0.37.csv
167.244;0.329433;0.034088384;x0.37.csv
167.277;0.333347;0.023515993;x0.37.csv
167.31;0.330761;0.017440236;x0.37.csv
167.343;0.333801;0.022588384;x0.37.csv
167.376;0.332543;0.018148148;x0.37.csv
167.409;0.33609;-0.012886364;x0.37.csv
167.442;0.332001;-0.049505051;x0.37.csv
167.475;0.330586;-0.026392256;x0.37.csv
167.508;0.329975;0.006551347;x0.37.csv
167.541;0.332229;0.012105219;x0.37.csv
167.574;0.331006;0.010171717;x0.37.csv
167.607;0.332071;0.02351431;x0.37.csv
167.64;0.332648;0.028037879;x0.37.csv
167.673;0.336073;-0.020882155;x0.37.csv
167.706;0.3316;-0.074484007;x0.37.csv
167.739;0.327738;-0.040113636;x0.37.csv
167.772;0.328629;0.006324074;x0.37.csv
167.805;0.330656;-0.005202862;x0.37.csv
167.838;0.327983;-0.01422138;x0.37.csv
167.871;0.328175;0.016277778;x0.37.csv
167.904;0.329922;0.026515993;x0.37.csv
167.937;0.329293;0.048082492;x0.37.csv
167.97;0.334605;0.027744108;x0.37.csv
168.003;0.332229;-0.021500842;x0.37.csv
168.036;0.330796;-0.011178451;x0.37.csv
168.069;0.332089;-0.009397306;x0.37.csv
168.102;0.330272;-0.008809764;x0.37.csv
168.135;0.330272;0.015335859;x0.37.csv
168.168;0.334028;-0.026606061;x0.37.csv
168.201;0.32842;-0.061402357;x0.37.csv
168.234;0.326218;-0.002574074;x0.37.csv
168.267;0.329311;0.031473906;x0.37.csv
168.3;0.330499;0.013627946;x0.37.csv
168.333;0.329782;0.001233165;x0.37.csv
168.366;0.328804;0.029166667;x0.37.csv
168.399;0.332613;0.03614899;x0.37.csv
168.432;0.333032;-0.002574916;x0.37.csv
168.465;0.330883;-0.003261785;x0.37.csv
168.498;0.332089;0.018988215;x0.37.csv
168.531;0.332438;0.033710438;x0.37.csv
168.564;0.333941;0.055024411;x0.37.csv
168.597;0.338449;0.012193603;x0.37.csv
168.63;0.333714;-0.008386364;x0.37.csv
168.663;0.337278;-0.011563973;x0.37.csv
168.696;0.334098;-0.038680976;x0.37.csv
168.729;0.332543;-0.007572391;x0.37.csv
168.762;0.334465;-0.002053872;x0.37.csv
168.795;0.332858;-0.005805556;x0.37.csv
168.828;0.334675;-0.023237374;x0.37.csv
168.861;0.330272;-0.01238468;x0.37.csv
168.894;0.332124;0.040824916;x0.37.csv
168.927;0.335234;0.033249158;x0.37.csv
168.96;0.335583;-0.009324074;x0.37.csv
168.993;0.333976;-0.038792929;x0.37.csv
169.026;0.331932;-0.033738215;x0.37.csv
169.059;0.331093;-0.007753367;x0.37.csv
169.092;0.33132;0.019856061;x0.37.csv
169.125;0.333889;0.005924242;x0.37.csv
169.158;0.332141;-0.022199495;x0.37.csv
169.191;0.331774;-0.0329133;x0.37.csv
169.224;0.329538;-0.027867003;x0.37.csv
169.257;0.329101;0.004210438;x0.37.csv
169.29;0.33001;0.030330808;x0.37.csv
169.323;0.331233;0.047447811;x0.37.csv
169.356;0.334518;0.023486532;x0.37.csv
169.389;0.333679;-0.021710438;x0.37.csv
169.422;0.3316;-0.027036195;x0.37.csv
169.455;0.330219;0.011941919;x0.37.csv
169.488;0.333522;0.028063131;x0.37.csv
169.521;0.333242;0.009234848;x0.37.csv
169.554;0.332718;0.018266835;x0.37.csv
169.587;0.336457;-0.022766835;x0.37.csv
169.62;0.331093;-0.057680135;x0.37.csv
169.653;0.330272;-0.031192761;x0.37.csv
169.686;0.33001;-0.022711279;x0.37.csv
169.719;0.328507;-0.007800505;x0.37.csv
169.752;0.329258;0.006824074;x0.37.csv
169.785;0.330866;-0.025590909;x0.37.csv
169.818;0.326812;-0.034374579;x0.37.csv
169.851;0.326742;0.007030303;x0.37.csv
169.884;0.326917;0.059403199;x0.37.csv
169.917;0.331809;0.077361111;x0.37.csv
169.95;0.333836;0.041564815;x0.37.csv
169.983;0.334762;-0.0033367;x0.37.csv
170.016;0.332386;-0.017707912;x0.37.csv
170.049;0.333137;-0.012164141;x0.37.csv
170.082;0.332019;-0.012458754;x0.37.csv
170.115;0.330848;0.019500842;x0.37.csv
170.148;0.33443;0.019739057;x0.37.csv
170.181;0.33443;-0.036956229;x0.37.csv
170.214;0.329975;-0.04051936;x0.37.csv
170.247;0.330481;-0.013133838;x0.37.csv
170.28;0.329311;0.009899832;x0.37.csv
170.313;0.333609;-0.026638889;x0.37.csv
170.346;0.327266;-0.056885522;x0.37.csv
170.379;0.326166;0.006860269;x0.37.csv
170.412;0.329678;0.025445286;x0.37.csv
170.445;0.328787;0.021909091;x0.37.csv
170.478;0.330219;0.029573232;x0.37.csv
170.511;0.33139;0.018798822;x0.37.csv
170.544;0.332753;-0.021368687;x0.37.csv
170.577;0.328647;-0.028462121;x0.37.csv
170.61;0.329625;0.002526936;x0.37.csv
170.643;0.32987;0.008555556;x0.37.csv
170.676;0.329118;0.038132155;x0.37.csv
170.709;0.33429;0.017930135;x0.37.csv
170.742;0.330551;-0.006276094;x0.37.csv
170.775;0.33139;0.031358586;x0.37.csv
170.808;0.333469;0.044844276;x0.37.csv
170.841;0.335461;0.027051347;x0.37.csv
170.874;0.336597;-0.028117003;x0.37.csv
170.907;0.332788;-0.058696128;x0.37.csv
170.94;0.330342;-0.023328283;x0.37.csv
170.973;0.331425;0.011098485;x0.37.csv
171.006;0.332141;0.016882997;x0.37.csv
171.039;0.333382;-0.003677609;x0.37.csv
171.072;0.331809;-0.023208754;x0.37.csv
171.105;0.330831;-0.014678451;x0.37.csv
171.138;0.330743;0.00556229;x0.37.csv
171.171;0.331006;0.030051347;x0.37.csv
171.204;0.331425;0.079285354;x0.37.csv
171.237;0.339567;0.037341751;x0.37.csv
171.27;0.335164;-0.042133838;x0.37.csv
171.303;0.33471;-0.07178367;x0.37.csv
171.336;0.330342;-0.08770202;x0.37.csv
171.369;0.327913;-0.063862795;x0.37.csv
171.402;0.324506;0.002525253;x0.37.csv
171.435;0.328524;0.056815657;x0.37.csv
171.468;0.330377;0.048741582;x0.37.csv
